nctId,status,enrollment,enrollment_type,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported
NCT02979210,COMPLETED,24,ACTUAL,"I, II, III",1,1,1,0,0,0,Reliance Clinical Testing Service,Irving,Texas,75062,32.81402,-96.94889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04969380,COMPLETED,20,ACTUAL,I-VI,1,1,1,1,1,1,University of California,Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04829227,COMPLETED,45,ACTUAL,I-VI,1,1,1,1,1,1,"SLSS, a Division of Schweiger Dermatology Group Research Office",Hackensack,New Jersey,07601,40.88593,-74.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04829227,COMPLETED,45,ACTUAL,I-VI,1,1,1,1,1,1,"The Practice of Brian S. Biesman, MD",Nashville,Tennessee,37203,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04829227,COMPLETED,45,ACTUAL,I-VI,1,1,1,1,1,1,Tennessee Clinical Research Center,Nashville,Tennessee,37215,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04829227,COMPLETED,45,ACTUAL,I-VI,1,1,1,1,1,1,McDaniel Institute of Aging Research,Virginia Beach,Virginia,23462,36.85293,-75.97799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06369675,COMPLETED,45,ACTUAL,All,1,1,1,1,1,1,"TKL Research, Inc",Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04910945,RECRUITING,70,ESTIMATED,All,1,1,1,1,1,1,Berman Skin Institute,Los Altos,California,94022,37.38522,-122.11413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04910945,RECRUITING,70,ESTIMATED,All,1,1,1,1,1,1,Le's Aesthetics,San Jose,California,95112,37.33939,-121.89496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04910945,RECRUITING,70,ESTIMATED,All,1,1,1,1,1,1,DeNova Research,Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02095756,COMPLETED,20,ACTUAL,I-IV,1,1,1,1,0,0,"Dermatology Cosmetic Laser Medical Associates of La Jolla, Inc.",San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04545970,COMPLETED,56,ACTUAL,I-VI,1,1,1,1,1,1,Ablon Skin Institute Research Center,Manhattan Beach,California,90266,33.88474,-118.41091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05932732,COMPLETED,27,ACTUAL,I-VI,1,1,1,1,1,1,"Austin Institute for Clinical Research, Inc.",Houston,Texas,77056,29.76328,-95.36327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05932732,COMPLETED,27,ACTUAL,I-VI,1,1,1,1,1,1,"Austin Institute for Clinical Research, Inc.",Pflugerville,Texas,78660,30.43937,-97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04248699,COMPLETED,72,ACTUAL,"II, III",0,1,1,0,0,0,o ObvioHealth,Orlando,Florida,32817,28.53834,-81.37924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02700204,COMPLETED,13,ACTUAL,I-VI,1,1,1,1,1,1,"Arielle N. Kauvar,",New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06571721,RECRUITING,90,ESTIMATED,"I, II, III",1,1,1,0,0,0,Integrative Research Institute,Sacramento,California,95819,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02936583,COMPLETED,6,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00585715,COMPLETED,22,ACTUAL,I-IV,1,1,1,1,0,0,Beckman Laser Institute,Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00585715,COMPLETED,22,ACTUAL,I-IV,1,1,1,1,0,0,UC Irvine Dermatology Clinical Research Center,Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02180282,TERMINATED,13,ACTUAL,I-V,1,1,1,1,1,0,Knight Dermatology Institute,Orlando,Florida,32801,28.53834,-81.37924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05423873,COMPLETED,33,ACTUAL,I-V,1,1,1,1,1,0,Art of Skin MD,Solana Beach,California,92075,32.99115,-117.27115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05423873,COMPLETED,33,ACTUAL,I-V,1,1,1,1,1,0,About Skin,Greenwood Village,Colorado,80111,39.61721,-104.95081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05423873,COMPLETED,33,ACTUAL,I-V,1,1,1,1,1,0,"Brian S. Biesman, M.D.",Nashville,Tennessee,37203,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06926023,NOT_YET_RECRUITING,10,ESTIMATED,I-IV,1,1,1,1,0,0,West Dermatology Research Center/Cosmetic Laser Dermatology,San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03065582,COMPLETED,32,ACTUAL,IV-VI,0,0,0,1,1,1,Henry Ford Hospital,Detroit,Michigan,48202,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03122366,COMPLETED,392,ACTUAL,I-IV,1,1,1,1,0,0,The Kirklin Clinic,Birmingham,Alabama,35294,33.52066,-86.80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03590756,COMPLETED,36,ACTUAL,"I, II",1,1,0,0,0,0,Ragle Human Nutrition Research Center,Davis,California,95616,38.54491,-121.74052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02754479,COMPLETED,4,ACTUAL,I-III,1,1,1,0,0,0,DuPage Medical Group,Naperville,Illinois,60563,41.78586,-88.14729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06936332,COMPLETED,30,ACTUAL,All,1,1,1,1,1,1,Ablon Skin Institute and Research Center,Manhattan Beach,California,90266,33.88474,-118.41091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03899064,COMPLETED,58,ACTUAL,All,1,1,1,1,1,1,TKL Research Inc.,Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,0.0,0.0,2.0,56.0,0.0,0.0
NCT02321644,COMPLETED,26,ACTUAL,"I, II",1,1,0,0,0,0,Covance-Daytona Beach,Daytona Beach,Florida,32117,29.21081,-81.02283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02321644,COMPLETED,26,ACTUAL,"I, II",1,1,0,0,0,0,TKL Research,Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02110134,COMPLETED,6,ACTUAL,III-VI,0,0,1,1,1,1,NY Laser and Skin Care,New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02930798,COMPLETED,3,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04477187,COMPLETED,15,ACTUAL,I-VI,1,1,1,1,1,1,UT Southwestern Medical Center- Dept of Plastic Surgery,Dallas,Texas,75390,32.78306,-96.80667,0.0,0.0,0.0,0.0,15.0,0.0,0.0
NCT02891239,UNKNOWN,60,ESTIMATED,I-VI,1,1,1,1,1,1,Syneron Candela Institute for Education Clinic,Wayland,Massachusetts,01778,42.3626,-71.36145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01609530,TERMINATED,31,ACTUAL,I-VI,1,1,1,1,1,1,St. Joseph Mercy Hospital,Ypsilanti,Michigan,48197,42.24115,-83.61299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04208100,ACTIVE_NOT_RECRUITING,41,ACTUAL,I-IV,1,1,1,1,0,0,"William LoVerme, MD",Billerica,Massachusetts,01821,42.55843,-71.26895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06097871,COMPLETED,102,ACTUAL,All,1,1,1,1,1,1,Dermatology Consulting Services,High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00605956,COMPLETED,65,ESTIMATED,"I, II, III",1,1,1,0,0,0,Hill Top Research,St. Petersburg,Florida,33710,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00402129,COMPLETED,22,N/A,All,1,1,1,1,1,1,Naval Medical Center San Diego,San Diego,California,92134,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05097157,COMPLETED,79,ACTUAL,I-VI,1,1,1,1,1,1,Center for Dermatology and Laser Surgery,Sacramento,California,95819,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05097157,COMPLETED,79,ACTUAL,I-VI,1,1,1,1,1,1,"Maryland Dermatology Laser, Skin, & Vein Institute, LLC.",Hunt Valley,Maryland,21030,39.49983,-76.64108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05097157,COMPLETED,79,ACTUAL,I-VI,1,1,1,1,1,1,Cynosure,Westford,Massachusetts,01886,42.57926,-71.43784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05097157,COMPLETED,79,ACTUAL,I-VI,1,1,1,1,1,1,McDaniel Institute of Anti-Aging Research,Virginia Beach,Virginia,23462,36.85293,-75.97799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02825030,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02793739,COMPLETED,20,ACTUAL,All,1,1,1,1,1,1,Marmur Medical,New York,New York,10128,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02003833,COMPLETED,40,ACTUAL,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of Indiana,Carmel,Indiana,46032,39.97837,-86.11804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02003833,COMPLETED,40,ACTUAL,I-IV,1,1,1,1,0,0,Sadick Research Group,New York,New York,10075,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06749808,ENROLLING_BY_INVITATION,36,ESTIMATED,I-VI,1,1,1,1,1,1,Nu Skin,Provo,Utah,84601,40.23384,-111.65853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03573271,UNKNOWN,20,ESTIMATED,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of Northern California,Sacramento,California,95816,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03573271,UNKNOWN,20,ESTIMATED,I-IV,1,1,1,1,0,0,Miami Dermatology and Laser Institute,Miami,Florida,33173,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03573271,UNKNOWN,20,ESTIMATED,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of New York,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03573271,UNKNOWN,20,ESTIMATED,I-IV,1,1,1,1,0,0,"The Practice of Brian S. Biesman, M.D",Nashville,Tennessee,37203,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03573271,UNKNOWN,20,ESTIMATED,I-IV,1,1,1,1,0,0,Dr A Jay Burns Cosmetic Surgery,Dallas,Texas,75231,32.78306,-96.80667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04269317,WITHDRAWN,N/A,ACTUAL,I-VI,1,1,1,1,1,1,Physicians Laser and Dermatology Institute,Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01662713,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Massachusetts General Hospital,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01597323,COMPLETED,61,ACTUAL,I-VI,1,1,1,1,1,1,Sanctuary Medical Aesthetic Center,Boca Raton,Florida,33431,26.35869,-80.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01597323,COMPLETED,61,ACTUAL,I-VI,1,1,1,1,1,1,"The Maryland Laser, Skin and Vein Institute",Hunt Valley,Maryland,21030,39.49983,-76.64108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01597323,COMPLETED,61,ACTUAL,I-VI,1,1,1,1,1,1,Cosmetic & Reconstructive Plastic Surgery,Great Neck,New York,11021,40.80066,-73.72846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05908825,COMPLETED,34,ACTUAL,I-VI,1,1,1,1,1,1,"Austin Institute for Clinical Research, Inc.",Pflugerville,Texas,78660,30.43937,-97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05254210,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Profiles Beverly Hills,West Hollywood,California,90069,34.09001,-118.36174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04176068,COMPLETED,20,ACTUAL,All,1,1,1,1,1,1,"University of California, Irvine Dermatology Clinical Research Center",Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01984619,COMPLETED,47,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,The Aesthetics Research Center,Redwood City,California,94043,37.48522,-122.23635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02776501,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00523588,COMPLETED,10,ESTIMATED,I-III,1,1,1,0,0,0,"University of Pennsylvania, Department of Dermatology",Philadelphia,Pennsylvania,19104,39.95238,-75.16362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04096742,UNKNOWN,40,ESTIMATED,I-VI,1,1,1,1,1,1,Cosmetic Laser Dermatology/West Dermatology Research Center,San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03820076,COMPLETED,21,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,"RCTS, Inc.",Irving,Texas,75062,32.81402,-96.94889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00836342,COMPLETED,81,ACTUAL,I-IV,1,1,1,1,0,0,Clinical Unit for Research Trials in Skin - MGH,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,6.0,0.0,2.0,152.0,2.0,0.0
NCT00947505,COMPLETED,49,ACTUAL,I-IV,1,1,1,1,0,0,"Abe Marcadis, M.D.",Palm Beach,Florida,33409,26.70562,-80.03643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00947505,COMPLETED,49,ACTUAL,I-IV,1,1,1,1,0,0,"Michael Jarratt, MD",Austin,Texas,78759,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03327311,COMPLETED,10,ACTUAL,I-III,1,1,1,0,0,0,Call Suneva for Info,Danville,California,94506,37.82159,-121.99996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03333759,WITHDRAWN,N/A,ACTUAL,I-III,1,1,1,0,0,0,Sylvester Comprehensive Cancer Center,Miami,Florida,33130,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04872946,COMPLETED,74,ACTUAL,I-IV,1,1,1,1,0,0,Integrative Skin Science and Research,Sacramento,California,95815,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02110108,COMPLETED,10,ACTUAL,I-III,1,1,1,0,0,0,Sadick Research Group,New York,New York,10075,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03583918,COMPLETED,50,ACTUAL,"I, II, III",1,1,1,0,0,0,Laser and Skin Surgery Center of Northern California,Sacramento,California,95816,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03583918,COMPLETED,50,ACTUAL,"I, II, III",1,1,1,0,0,0,Miami Dermatology and Laser Institute,Miami,Florida,33173,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03583918,COMPLETED,50,ACTUAL,"I, II, III",1,1,1,0,0,0,Laser and Skin Surgery Center of New York,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03583918,COMPLETED,50,ACTUAL,"I, II, III",1,1,1,0,0,0,"The Practice of Brian S. Biesman, M.D",Nashville,Tennessee,37203,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03583918,COMPLETED,50,ACTUAL,"I, II, III",1,1,1,0,0,0,Dr A Jay Burns Cosmetic Surgery,Dallas,Texas,75231,32.78306,-96.80667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01796626,COMPLETED,36,ACTUAL,I-IV,1,1,1,1,0,0,DCLA,San Diego,California,N/A,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01796626,COMPLETED,36,ACTUAL,I-IV,1,1,1,1,0,0,New York Laser & Skin Care,New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02751463,COMPLETED,54,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03290547,COMPLETED,22,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03290547,COMPLETED,22,ACTUAL,I-VI,1,1,1,1,1,1,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.33065,-71.16616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Alabama at Birmingham Comprehensive Cancer Center,Birmingham,Alabama,35294-3300,33.52066,-86.80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,Chao Family Comprehensive Cancer Center at University of California Irvine Cancer Center,Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Michigan Comprehensive Cancer Center,Ann Arbor,Michigan,48109-0314,42.27756,-83.74088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,Siteman Cancer Center at Barnes-Jewish Hospital,St Louis,Missouri,63110,38.62727,-90.19789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,James P. Wilmot Cancer Center at University of Rochester Medical Center,Rochester,New York,14642,43.15478,-77.61556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Texas - MD Anderson Cancer Center,Houston,Texas,77030-4009,29.76328,-95.36327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00027976,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Wisconsin Comprehensive Cancer Center,Madison,Wisconsin,53792-6164,43.07305,-89.40123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02575950,COMPLETED,59,ACTUAL,I-III,1,1,1,0,0,0,Torrance Clinical Research Institute Inc.,Lomita,California,90717,33.79224,-118.31507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00099112,COMPLETED,N/A,N/A,II,0,1,0,0,0,0,Warren Grant Magnuson Clinical Center - NCI Clinical Studies Support,Bethesda,Maryland,20892-1182,38.98067,-77.10026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02427724,ACTIVE_NOT_RECRUITING,48,ESTIMATED,I-III,1,1,1,0,0,0,"Northwestern University Feinberg School of Medicine, Department of Dermatology",Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04614753,COMPLETED,20,ACTUAL,"II, III",0,1,1,0,0,0,Food Science and Human Nutrition Department at University of Florida,Gainesville,Florida,32611,29.65163,-82.32483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00375544,COMPLETED,10,ESTIMATED,"I, II, III",1,1,1,0,0,0,"Richard Neiman, M.D.",Kirkland,Washington,98034,47.68149,-122.20874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04296201,COMPLETED,15,ACTUAL,I-VI,1,1,1,1,1,1,"Dermatology, Laser, and Vein Specialists of the Carolinas, PLLC",Charlotte,North Carolina,28207,35.22709,-80.84313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04640207,COMPLETED,22,ACTUAL,I-IV,1,1,1,1,0,0,"Dermatology Associates of Plymouth Meeting, P.C.",Plymouth Meeting,Pennsylvania,19762,40.10233,-75.27435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05537350,COMPLETED,66,ACTUAL,"II, III, IV",0,1,1,1,0,0,"Eurofins | CRL, Inc.",Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02995161,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04861623,RECRUITING,20,ESTIMATED,"II, III",0,1,1,0,0,0,Food Science and Human Nutrition Department at University of Florida,Gainesville,Florida,32611,29.65163,-82.32483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06502470,COMPLETED,3,ACTUAL,I-VI,1,1,1,1,1,1,Dallas Plastic Surgery Institute,Dallas,Texas,75231,32.78306,-96.80667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02779270,COMPLETED,105,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,N/A,St. Petersburg,Florida,33714,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03728569,TERMINATED,14,ACTUAL,I-V,1,1,1,1,1,0,University of Michigan,Ann Arbor,Michigan,48109,42.27756,-83.74088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01437163,COMPLETED,88,ACTUAL,I-IV,1,1,1,1,0,0,"Adolfo Fernandez-Obregon, MD",Hoboken,New Jersey,07030,40.74399,-74.03236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01437163,COMPLETED,88,ACTUAL,I-IV,1,1,1,1,0,0,"Peter S. Halperin, MD",New York,New York,10065,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01437163,COMPLETED,88,ACTUAL,I-IV,1,1,1,1,0,0,"Raymond J. Lanzafame, MD",Rochester,New York,14617,43.15478,-77.61556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01437163,COMPLETED,88,ACTUAL,I-IV,1,1,1,1,0,0,"Jeffrey A. Sklar, MD",Woodbury,New York,11797,41.36454,-74.10598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03340532,COMPLETED,266,ACTUAL,I-IV,1,1,1,1,0,0,Dana Farber Cancer Institute,Boston,Massachusetts,02115,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02174393,COMPLETED,15,ACTUAL,"III, IV, V, VI",0,0,1,1,1,1,Bergen Dermatology,Englewood Cliffs,New Jersey,07632,40.88538,-73.95236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02297321,COMPLETED,30,ACTUAL,I-III,1,1,1,0,0,0,Nashville Centre for Laser and Facial Surgery,Nashville,Tennessee,37203,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02803021,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05879406,COMPLETED,40,ACTUAL,All,1,1,1,1,1,1,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.88474,-118.41091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03426098,UNKNOWN,40,ACTUAL,I-VI,1,1,1,1,1,1,West Dermatology Research Center,San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02932267,COMPLETED,50,ACTUAL,IV-VI,0,0,0,1,1,1,Dermresearch,Austin,Texas,78759,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05487547,COMPLETED,33,ACTUAL,I-IV,1,1,1,1,0,0,Manhattan Face and Eye clinic,New York,New York,10019,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05487547,COMPLETED,33,ACTUAL,I-IV,1,1,1,1,0,0,Carolina Eye Doctors,Harrisburg,North Carolina,28075,35.32395,-80.65784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01770860,COMPLETED,46,ACTUAL,All,1,1,1,1,1,1,Hill Top Research,St. Petersburg,Florida,33710,27.77086,-82.67927,0.0,0.0,0.0,0.0,45.0,0.0,0.0
NCT02749786,COMPLETED,10,ACTUAL,"II, III",0,1,1,0,0,0,Stanford Dermatology,Redwood City,California,94603,37.48522,-122.23635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06177106,RECRUITING,46,ESTIMATED,"II, III",0,1,1,0,0,0,University of Arizona Cancer Center,Tucson,Arizona,85719,32.22174,-110.92648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02757014,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT07054710,COMPLETED,115,ACTUAL,All,1,1,1,1,1,1,"Eurofins CRL Cosmetics, Inc",Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06357221,COMPLETED,46,ACTUAL,All,1,1,1,1,1,1,"Southeast Dermatology Specialists, LLC",Columbus,Georgia,31904,32.46098,-84.98771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06357221,COMPLETED,46,ACTUAL,All,1,1,1,1,1,1,"Southeast Dermatology Specialists, LLC",Douglasville,Georgia,30135,33.7515,-84.74771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06357221,COMPLETED,46,ACTUAL,All,1,1,1,1,1,1,Dermatology Consulting Services,High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00089180,COMPLETED,100,ACTUAL,"I, II, III",1,1,1,0,0,0,UAB Comprehensive Cancer Center,Birmingham,Alabama,35294,33.52066,-86.80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
